country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-04,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-05,,,,,-2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-08,,,,,-2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-09,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-10,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-11,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-12,,,,,-4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-15,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-16,,,,,-3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-17,,,,,-3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-18,,,,,3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-19,,,,,-3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-22,,,,,0,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-23,,,,,-4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-24,,,,,3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-25,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-26,,,,,-2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-29,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-30,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-08-31,,,,,0,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-01,,,,,3,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-02,,,,,-5,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-05,,,,,-57,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-06,,,,,4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-07,,,,,5,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-08,,,,,8,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-09,,,,,4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-12,,,,,9,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-13,,,,,4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-14,,,,,7,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-15,,,,,12,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-16,,,,,7,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-19,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-20,,,,,1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-21,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-22,,,,,11,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-23,,,,,7,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-26,,,,,11,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-27,,,,,4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-28,,,,,2,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-29,,,,,4,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-09-30,,,,,-18,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-03,,,,,9,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-04,,,,,7,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-05,,,,,9,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-06,,,,,11,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-07,,,,,-1,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-10,,,,,-61,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-11,,,,,10,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-12,,,,,9,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-13,,,,,12,
CA,Canada,Manitoba,Division No. 15 - Neepawa,,,,ChIJLVvAhjEX6lIROywv77fu7_w,2022-10-14,,,,,14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-03,,,,,-54,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-04,,,,,-28,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-05,,,,,-25,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-06,,,,,-22,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-07,,,,,-22,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-10,,,,,-12,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-11,,,,,-18,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-12,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-13,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-14,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-17,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-18,,,,,-22,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-19,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-20,,,,,-13,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-21,,,,,-9,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-24,,,,,-8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-25,,,,,-10,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-26,,,,,-13,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-27,,,,,-10,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-28,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-01-31,,,,,-8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-01,,,,,-44,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-02,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-03,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-04,,,,,-16,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-07,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-08,,,,,-11,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-09,,,,,-8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-10,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-11,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-14,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-15,,,,,-10,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-16,,,,,-9,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-17,,,,,-10,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-18,,,,,-17,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-21,,,,,-60,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-22,,,,,-9,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-23,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-24,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-25,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-02-28,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-01,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-02,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-03,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-04,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-07,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-08,,,,,-6,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-09,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-10,,,,,-6,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-11,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-14,,,,,5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-15,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-16,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-17,,,,,-7,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-18,,,,,-7,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-21,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-22,,,,,-9,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-23,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-24,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-25,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-28,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-29,,,,,-18,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-30,,,,,-17,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-03-31,,,,,-21,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-01,,,,,-18,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-04,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-05,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-06,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-07,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-08,,,,,4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-11,,,,,5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-12,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-13,,,,,-27,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-14,,,,,-53,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-15,,,,,-62,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-18,,,,,-22,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-19,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-20,,,,,4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-21,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-22,,,,,-6,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-25,,,,,-27,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-26,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-27,,,,,3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-28,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-04-29,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-02,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-03,,,,,-3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-04,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-05,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-06,,,,,7,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-09,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-10,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-11,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-12,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-13,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-16,,,,,4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-17,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-18,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-19,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-20,,,,,-5,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-23,,,,,-63,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-24,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-25,,,,,8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-26,,,,,-4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-27,,,,,8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-30,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-05-31,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-01,,,,,8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-02,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-03,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-06,,,,,3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-07,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-08,,,,,3,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-09,,,,,6,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-10,,,,,4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-13,,,,,8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-14,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-15,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-16,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-17,,,,,0,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-20,,,,,4,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-21,,,,,-8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-22,,,,,2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-23,,,,,-1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-24,,,,,-2,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-27,,,,,1,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-28,,,,,-7,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-29,,,,,-8,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-06-30,,,,,-13,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-01,,,,,-54,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-04,,,,,-21,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-05,,,,,-20,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-06,,,,,-17,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-07,,,,,-16,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-08,,,,,-14,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-11,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-12,,,,,-20,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-13,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-14,,,,,-19,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-15,,,,,-19,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-18,,,,,-15,
CA,Canada,Manitoba,Division No. 17 - Dauphin,,,,ChIJO5aUOUtj5VIRP4tcke__Yvw,2022-07-19,,,,,-20,
